sep=,
"Time","Global Solar","Amerisolar AS-6M Solar Altitude","Amerisolar AS-6M Solar Azimuth","Amerisolar AS-6M Angle of Incidence","Amerisolar AS-6M Incident Solar","Amerisolar AS-6M Power Output","Amerisolar AS-6M Cell Temperature","Wind Speed","Vestas V90 3MW [3MW] Power Output","Vestas V90 3MW [3MW] Operating Status","Ambient Temperature","Grid Purchases","Grid Sales","Total Electrical Load Served","Renewable Penetration","Capacity Shortage","Total Renewable Power Output","Inverter Power Input","Inverter Power Output","Rectifier Power Input","Rectifier Power Output","AC Required Operating Capacity","DC Required Operating Capacity","AC Operating Capacity","DC Operating Capacity"
,"kW/m2","°","°","°","kW/m2","kW","°C","m/s","kW","status","°C","kW","kW","kW","%","kW","kW","kW","kW","kW","kW","kW","kW","kW","kW"
"12/05/2007 09:00:00","0.655","41.62813","-89.46844","62.97806","0.4681779","2049.713","34.67741","4.9","4045.699","0","22.9","0","6064.666","6064.666","100.507","0","6095.412","2049.713","2018.967","0","0","4045.699","2049.713","1004045","2049.713"
"12/05/2007 10:00:00","0.834","54.82523","-81.19025","48.74026","0.6885984","2948.466","42.31451","4","2081.587","0","24.9","0","4985.827","4985.827","100.8871","0","5030.054","2948.466","2904.239","0","0","2081.587","2948.466","1002081","2948.466"
"12/05/2007 11:00:00","0.951","67.60207","-67.61225","34.71204","0.8583061","3608.239","48.49949","4","2081.587","0","26.7","0","5635.702","5635.702","100.9604","0","5689.826","3608.239","3554.115","0","0","2081.587","3608.239","1002081","3608.239"
"12/05/2007 12:00:00","1.019","78.09029","-32.65349","21.42344","0.9792274","4061.705","52.94706","4.2","2466.167","0","28","0","6466.946","6466.946","100.9421","0","6527.872","4061.705","4000.78","0","0","2466.167","4061.705","1002465","4061.705"
"12/05/2007 13:00:00","1.014","77.28242","38.55485","11.84688","1.024001","4219.294","55.12687","5.3","5113.103","0","29","0","9269.107","9269.107","100.6828","0","9332.397","4219.294","4156.005","0","0","5113.103","4219.294","1005112","4219.294"
"12/05/2007 14:00:00","0.94","66.31158","69.53878","15.8149","0.9909164","4086.075","54.87842","5.3","5113.103","0","29.6","0","9137.887","9137.887","100.6707","0","9199.179","4086.075","4024.784","0","0","5113.103","4086.075","1005112","4086.075"
"12/05/2007 15:00:00","0.797","53.45354","82.20327","28.06959","0.8743545","3637.579","51.96016","5.8","6864.085","0","29.7","0","10447.1","10447.1","100.5223","0","10501.67","3637.579","3583.015","0","0","6864.085","3637.579","1006863","3637.579"
"12/05/2007 16:00:00","0.613","40.24192","90.2079","41.85595","0.7002179","2956.292","47.06672","5.4","5425.183","0","29.3","0","8337.13","8337.13","100.5319","0","8381.475","2956.292","2911.947","0","0","5425.183","2956.292","1005424","2956.292"
"12/05/2007 17:00:00","0.394","27.02593","96.73782","56.02266","0.4680248","2016.958","40.11822","6.8","10998.36","0","28.3","0","12985.07","12985.07","100.233","0","13015.32","2016.958","1986.703","0","0","10998.36","2016.958","1010997","2016.958"
"12/05/2007 18:00:00","0.173","13.97894","102.9533","70.29542","0.2090275","922.0593","32.04862","4.6","3245.145","0","26.8","0","4153.374","4153.374","100.333","0","4167.205","922.0593","908.2285","0","0","3245.145","922.0593","1003244","922.0593"
"12/05/2007 19:00:00","0.005","1.262583","109.5216","84.55735","0.004983118","22.40993","25.22453","5.3","5113.103","0","25.1","0","5135.177","5135.177","100.0065","0","5135.513","22.40993","22.07379","0","0","5113.103","22.40993","1005112","22.40993"
"12/05/2007 20:00:00","0","0","117.0309","90","0","0","24","5.1","4579.4","0","24","0","4579.4","4579.4","100","0","4579.4","0","0","0","0","4579.4","0","1004578","0"
"12/05/2007 21:00:00","0","0","126.1682","90","0","0","22.9","4.9","4045.699","0","22.9","0","4045.699","4045.699","100","0","4045.699","0","0","0","0","4045.699","0","1004045","0"
"12/05/2007 22:00:00","0","0","137.7944","90","0","0","21.8","5.3","5113.103","0","21.8","0","5113.103","5113.103","100","0","5113.103","0","0","0","0","5113.103","0","1005112","0"
"12/05/2007 23:00:00","0","0","152.7682","90","0","0","20.8","6.3","8807.306","0","20.8","0","8807.306","8807.306","100","0","8807.306","0","0","0","0","8807.306","0","1008806","0"
"13/05/2007 00:00:00","0","0","171.1881","90","0","0","20.4","5.4","5425.183","0","20.4","0","5425.183","5425.183","100","0","5425.183","0","0","0","0","5425.183","0","1005424","0"
"13/05/2007 01:00:00","0","0","-169.1396","90","0","0","20","5.1","4579.4","0","20","0","4579.4","4579.4","100","0","4579.4","0","0","0","0","4579.4","0","1004578","0"
"13/05/2007 02:00:00","0","0","-151.1719","90","0","0","19.6","6.8","10998.36","0","19.6","0","10998.36","10998.36","100","0","10998.36","0","0","0","0","10998.36","0","1010997","0"
"13/05/2007 03:00:00","0","0","-136.621","90","0","0","19.4","7.7","15367.57","0","19.4","0","15367.57","15367.57","100","0","15367.57","0","0","0","0","15367.57","0","1015367","0"
"13/05/2007 04:00:00","0","0","-125.3181","90","0","0","19.2","7.7","15367.57","0","19.2","0","15367.57","15367.57","100","0","15367.57","0","0","0","0","15367.57","0","1015367","0"
"13/05/2007 05:00:00","0","0","-116.3978","90","0","0","19.1","7.8","15851.57","0","19.1","0","15851.57","15851.57","100","0","15851.57","0","0","0","0","15851.57","0","1015851","0"
"13/05/2007 06:00:00","0.013","2.703144","-109.0262","105.4931","0.01232774","56.29699","19.70688","7.3","13409.05","0","19.4","0","13464.5","13464.5","100.0063","0","13465.35","56.29699","55.45253","0","0","13409.05","56.29699","1013408","56.29699"
"13/05/2007 07:00:00","0.203","15.44832","-102.5382","91.44115","0.07267297","328.3892","23.51392","7.7","15367.57","0","21.7","0","15691.04","15691.04","100.0314","0","15695.96","328.3892","323.4633","0","0","15367.57","328.3892","1015367","328.3892"
"13/05/2007 08:00:00","0.418","28.5107","-96.35324","77.23694","0.2345741","1040.563","30.082","7.3","13409.05","0","24.2","0","14434","14434","100.1081","0","14449.61","1040.563","1024.955","0","0","13409.05","1040.563","1013408","1040.563"
"13/05/2007 09:00:00","0.617","41.73193","-89.78851","62.9789","0.4476809","1941.303","37.98779","8.2","17787.54","0","26.7","0","19699.73","19699.73","100.1478","0","19728.85","1941.303","1912.183","0","0","17787.54","1941.303","1017787","1941.303"
"13/05/2007 10:00:00","0.786","54.93547","-81.60073","48.76563","0.6516587","2764.002","45.51691","8.2","17787.54","0","29","0","20510.09","20510.09","100.2021","0","20551.54","2764.002","2722.542","0","0","17787.54","2764.002","1017787","2764.002"
"13/05/2007 11:00:00","0.902","67.74136","-68.19205","34.77205","0.8143985","3390.501","51.73046","8.8","20435.9","0","31","0","23775.54","23775.54","100.2139","0","23826.4","3390.501","3339.643","0","0","20435.9","3390.501","1020435","3390.501"
"13/05/2007 12:00:00","0.961","78.31888","-33.26582","21.54651","0.9223461","3788.549","56.14975","8.2","17787.54","0","32.6","0","21519.26","21519.26","100.2641","0","21576.09","3788.549","3731.72","0","0","17787.54","3788.549","1017787","3788.549"
"13/05/2007 13:00:00","0.957","77.48975","39.27795","12.09269","0.9640519","3931.872","58.45355","7.5","14390.12","0","33.8","0","18263.01","18263.01","100.3229","0","18321.99","3931.872","3872.893","0","0","14390.12","3931.872","1014389","3931.872"
"13/05/2007 14:00:00","0.888","66.43299","70.11415","16.00278","0.9324535","3804.288","58.3437","8.1","17303.55","0","34.5","0","21050.78","21050.78","100.2711","0","21107.84","3804.288","3747.224","0","0","17303.55","3804.288","1017303","3804.288"
"13/05/2007 15:00:00","0.772","53.54879","82.61111","28.16847","0.8432698","3461.79","56.33345","7.5","14390.12","0","34.8","0","17799.98","17799.98","100.2917","0","17851.91","3461.79","3409.863","0","0","14390.12","3461.79","1014389","3461.79"
"13/05/2007 16:00:00","0.605","40.33199","90.5285","41.9108","0.6880931","2861.289","52.12007","7.3","13409.05","0","34.6","0","16227.42","16227.42","100.2645","0","16270.34","2861.289","2818.37","0","0","13409.05","2861.289","1013408","2861.289"
"13/05/2007 17:00:00","0.395","27.12027","97.01065","56.04947","0.467646","1983.301","45.55323","8.6","19598.72","0","33.7","0","21552.28","21552.28","100.138","0","21582.02","1983.301","1953.551","0","0","19598.72","1983.301","1019598","1983.301"
"13/05/2007 18:00:00","0.179","14.08354","103.1993","70.30012","0.2181993","946.7032","37.80094","8.2","17787.54","0","32.3","0","18720.05","18720.05","100.0759","0","18734.25","946.7032","932.5027","0","0","17787.54","946.7032","1017787","946.7032"
"13/05/2007 19:00:00","0.008","1.382597","109.753","84.54169","0.008086571","35.8085","30.70286","8.2","17787.54","0","30.5","0","17822.81","17822.81","100.003","0","17823.35","35.8085","35.27138","0","0","17787.54","35.8085","1017787","35.8085"
"13/05/2007 20:00:00","0","0","117.2542","90","0","0","29.2","7","11937.44","0","29.2","0","11937.44","11937.44","100","0","11937.44","0","0","0","0","11937.44","0","1011936","0"
"13/05/2007 21:00:00","0","0","126.3839","90","0","0","27.8","6.5","9683.728","0","27.8","0","9683.728","9683.728","100","0","9683.728","0","0","0","0","9683.728","0","1009683","0"
"13/05/2007 22:00:00","0","0","137.9923","90","0","0","26.4","6.5","9683.728","0","26.4","0","9683.728","9683.728","100","0","9683.728","0","0","0","0","9683.728","0","1009683","0"
"13/05/2007 23:00:00","0","0","152.9199","90","0","0","25","6.5","9683.728","0","25","0","9683.728","9683.728","100","0","9683.728","0","0","0","0","9683.728","0","1009683","0"
"14/05/2007 00:00:00","0","0","171.2449","90","0","0","23.7","6.8","10998.36","0","23.7","0","10998.36","10998.36","100","0","10998.36","0","0","0","0","10998.36","0","1010997","0"
"14/05/2007 01:00:00","0","0","-169.1939","90","0","0","22.3","7","11937.44","0","22.3","0","11937.44","11937.44","100","0","11937.44","0","0","0","0","11937.44","0","1011936","0"
"14/05/2007 02:00:00","0","0","-151.3122","90","0","0","20.9","7.2","12918.51","0","20.9","0","12918.51","12918.51","100","0","12918.51","0","0","0","0","12918.51","0","1012918","0"
"14/05/2007 03:00:00","0","0","-136.8058","90","0","0","20.1","6.8","10998.36","0","20.1","0","10998.36","10998.36","100","0","10998.36","0","0","0","0","10998.36","0","1010997","0"
"14/05/2007 04:00:00","0","0","-125.5214","90","0","0","19.3","6.8","10998.36","0","19.3","0","10998.36","10998.36","100","0","10998.36","0","0","0","0","10998.36","0","1010997","0"
"14/05/2007 05:00:00","0","0","-116.6102","90","0","0","18.8","7","11937.44","0","18.8","0","11937.44","11937.44","100","0","11937.44","0","0","0","0","11937.44","0","1011936","0"
"14/05/2007 06:00:00","0.014","2.829602","-109.2482","105.4335","0.01326283","60.63023","19.33007","6.5","9683.728","0","19","0","9743.448","9743.448","100.0093","0","9744.357","60.63023","59.72077","0","0","9683.728","60.63023","1009683","60.63023"
"14/05/2007 07:00:00","0.207","15.56035","-102.7761","91.40374","0.07045767","319.0502","22.75769","5.4","5425.183","0","21","0","5739.447","5739.447","100.0834","0","5744.233","319.0502","314.2644","0","0","5425.183","319.0502","1005424","319.0502"
"14/05/2007 08:00:00","0.424","28.61315","-96.61937","77.21979","0.2349584","1045.212","29.08754","5.1","4579.4","0","23.2","0","5608.934","5608.934","100.2795","0","5624.612","1045.212","1029.533","0","0","4579.4","1045.212","1004578","1045.212"
"14/05/2007 09:00:00","0.639","41.83067","-90.1041","62.98252","0.4581528","1992.741","36.94343","6.5","9683.728","0","25.4","0","11646.58","11646.58","100.2567","0","11676.47","1992.741","1962.85","0","0","9683.728","1992.741","1009683","1992.741"
"14/05/2007 10:00:00","0.817","55.04005","-82.00648","48.79368","0.6734475","2864.557","44.55784","7.2","12918.51","0","27.5","0","15740.1","15740.1","100.273","0","15783.07","2864.557","2821.588","0","0","12918.51","2864.557","1012918","2864.557"
"14/05/2007 11:00:00","0.944","67.87384","-68.76955","34.83453","0.849485","3545.34","50.91138","7.8","15851.57","0","29.3","0","19343.73","19343.73","100.2749","0","19396.91","3545.34","3492.16","0","0","15851.57","3545.34","1015851","3545.34"
"14/05/2007 12:00:00","1.004","78.54032","-33.89843","21.67123","0.961882","3961.921","55.24392","8.8","20435.9","0","30.7","0","24338.39","24338.39","100.2442","0","24397.82","3961.921","3902.492","0","0","20435.9","3961.921","1020435","3961.921"
"14/05/2007 13:00:00","0.999","77.69221","40.00097","12.33469","1.005489","4112.998","57.49633","8.6","19598.72","0","31.8","0","23650.03","23650.03","100.2609","0","23711.72","4112.998","4051.302","0","0","19598.72","4112.998","1019598","4112.998"
"14/05/2007 14:00:00","0.938","66.55179","70.68044","16.18715","0.9853271","4029.455","57.58257","8.9","20854.49","0","32.4","0","24823.5","24823.5","100.2435","0","24883.95","4029.455","3969.013","0","0","20854.49","4029.455","1020854","4029.455"
"14/05/2007 15:00:00","0.806","53.64278","83.0109","28.26508","0.8812185","3631.459","55.08318","8.4","18755.53","0","32.6","0","22332.52","22332.52","100.2439","0","22386.99","3631.459","3576.987","0","0","18755.53","3631.459","1018755","3631.459"
"14/05/2007 16:00:00","0.631","40.42142","90.84226","41.96357","0.7193232","3004.966","50.59601","8.6","19598.72","0","32.3","0","22558.62","22558.62","100.1998","0","22603.69","3004.966","2959.891","0","0","19598.72","3004.966","1019598","3004.966"
"14/05/2007 17:00:00","0.412","27.2142","97.27737","56.07427","0.490764","2092.036","43.82431","9.5","23280.65","0","31.4","0","25341.31","25341.31","100.1238","0","25372.69","2092.036","2060.655","0","0","23280.65","2092.036","1023280","2092.036"
"14/05/2007 18:00:00","0.188","14.18777","103.4396","70.30291","0.2327642","1015.882","35.7598","9.3","22495.8","0","29.9","0","23496.44","23496.44","100.0648","0","23511.68","1015.882","1000.644","0","0","22495.8","1015.882","1022495","1015.882"
"14/05/2007 19:00:00","0.010","1.502069","109.9786","84.52424","0.0101633","45.30528","28.35454","9","21273.08","0","28.1","0","21317.71","21317.71","100.0032","0","21318.39","45.30528","44.6257","0","0","21273.08","45.30528","1021272","45.30528"
"14/05/2007 20:00:00","0","0","117.4715","90","0","0","27.2","9","21273.08","0","27.2","0","21273.08","21273.08","100","0","21273.08","0","0","0","0","21273.08","0","1021272","0"
"14/05/2007 21:00:00","0","0","126.5931","90","0","0","26.2","10.6","27337.62","0","26.2","0","27337.62","27337.62","100","0","27337.62","0","0","0","0","27337.62","0","1027337","0"
"14/05/2007 22:00:00","0","0","138.1833","90","0","0","25.2","9.9","24850.36","0","25.2","0","24850.36","24850.36","100","0","24850.36","0","0","0","0","24850.36","0","1024849","0"
"14/05/2007 23:00:00","0","0","153.065","90","0","0","24.3","10.6","27337.62","0","24.3","0","27337.62","27337.62","100","0","27337.62","0","0","0","0","27337.62","0","1027337","0"
"15/05/2007 00:00:00","0","0","171.2969","90","0","0","23.9","10.4","26631.25","0","23.9","0","26631.25","26631.25","100","0","26631.25","0","0","0","0","26631.25","0","1026630","0"
"15/05/2007 01:00:00","0","0","-169.2497","90","0","0","23.6","9.7","24065.51","0","23.6","0","24065.51","24065.51","100","0","24065.51","0","0","0","0","24065.51","0","1024064","0"
"15/05/2007 02:00:00","0","0","-151.4513","90","0","0","23.2","11.3","28794.03","0","23.2","0","28794.03","28794.03","100","0","28794.03","0","0","0","0","28794.03","0","1028793","0"
"15/05/2007 03:00:00","0","0","-136.988","90","0","0","23","10.2","25924.88","0","23","0","25924.88","25924.88","100","0","25924.88","0","0","0","0","25924.88","0","1025924","0"
"15/05/2007 04:00:00","0","0","-125.7215","90","0","0","22.8","9.5","23280.65","0","22.8","0","23280.65","23280.65","100","0","23280.65","0","0","0","0","23280.65","0","1023280","0"
"15/05/2007 05:00:00","0","0","-116.8191","90","0","0","22.7","9.3","22495.8","0","22.7","0","22495.8","22495.8","100","0","22495.8","0","0","0","0","22495.8","0","1022495","0"
"15/05/2007 06:00:00","0.015","2.951359","-109.4665","105.3771","0.01419639","64.17812","23.3543","9.9","24850.36","0","23","0","24913.58","24913.58","100.0039","0","24914.54","64.17812","63.21545","0","0","24850.36","64.17812","1024849","64.17812"
"15/05/2007 07:00:00","0.213","15.66771","-103.0103","91.36932","0.06607284","295.6184","27.05328","11.6","29256.49","0","25.4","0","29547.68","29547.68","100.015","0","29552.11","295.6184","291.1841","0","0","29256.49","295.6184","1029256","295.6184"
"15/05/2007 08:00:00","0.44","28.71084","-96.88132","77.2055","0.235879","1034.615","34.03106","12","29727.41","0","28.1","0","30746.5","30746.5","100.0505","0","30762.02","1034.615","1019.095","0","0","29727.41","1034.615","1029726","1034.615"
"15/05/2007 09:00:00","0.659","41.92437","-90.41502","62.98888","0.4683296","2003.946","42.54586","12.7","30122.56","0","30.7","0","32096.44","32096.44","100.0937","0","32126.5","2003.946","1973.887","0","0","30122.56","2003.946","1030122","2003.946"
"15/05/2007 10:00:00","0.841","55.13903","-82.40715","48.82431","0.6906369","2883.628","50.76847","12.7","30122.56","0","33.2","0","32962.93","32962.93","100.1312","0","33006.18","2883.628","2840.374","0","0","30122.56","2883.628","1030122","2883.628"
"15/05/2007 11:00:00","0.967","67.99956","-69.34406","34.89932","0.8683622","3552.125","57.49185","12.4","30044.07","0","35.3","0","33542.91","33542.91","100.1588","0","33596.2","3552.125","3498.843","0","0","30044.07","3552.125","1030043","3552.125"
"15/05/2007 12:00:00","1.024","78.75449","-34.55111","21.79731","0.9794793","3948.399","62.21265","12","29727.41","0","37.1","0","33616.58","33616.58","100.1762","0","33675.8","3948.399","3889.173","0","0","29727.41","3948.399","1029726","3948.399"
"15/05/2007 13:00:00","1.017","77.88985","40.72306","12.5727","1.022182","4090.442","64.54939","11.1","28427.77","0","38.3","0","32456.85","32456.85","100.189","0","32518.21","4090.442","4029.085","0","0","28427.77","4090.442","1028427","4090.442"
"15/05/2007 14:00:00","0.942","66.66805","71.23724","16.36784","0.9879565","3954.483","64.46909","11.6","29256.49","0","39.1","0","33151.66","33151.66","100.1789","0","33210.98","3954.483","3895.166","0","0","29256.49","3954.483","1029256","3954.483"
"15/05/2007 15:00:00","0.807","53.73556","83.40249","28.3593","0.8806329","3552.578","61.97468","11.6","29256.49","0","39.4","0","32755.78","32755.78","100.1627","0","32809.07","3552.578","3499.289","0","0","29256.49","3552.578","1029256","3552.578"
"15/05/2007 16:00:00","0.624","40.51022","91.14909","42.01419","0.7087356","2901.683","57.20892","11.3","28794.03","0","39.1","0","31652.19","31652.19","100.1375","0","31695.71","2901.683","2858.157","0","0","28794.03","2901.683","1028793","2901.683"
"15/05/2007 17:00:00","0.402","27.30773","97.53789","56.09705","0.4743248","1984.088","50.16085","10.8","27878.37","0","38.1","0","29832.7","29832.7","100.0998","0","29862.46","1984.088","1954.327","0","0","27878.37","1984.088","1027877","1984.088"
"15/05/2007 18:00:00","0.181","14.29159","103.6739","70.30379","0.2182633","935.1052","42.11908","11.3","28794.03","0","36.6","0","29715.11","29715.11","100.0472","0","29729.14","935.1052","921.0786","0","0","28794.03","935.1052","1028793","935.1052"
"15/05/2007 19:00:00","0.007","1.620944","110.1983","84.50504","0.006966462","30.48225","34.87527","10.2","25924.88","0","34.7","0","25954.91","25954.91","100.0018","0","25955.37","30.48225","30.02502","0","0","25924.88","30.48225","1025924","30.48225"
"15/05/2007 20:00:00","0","0","117.6826","90","0","0","33.3","9.5","23280.65","0","33.3","0","23280.65","23280.65","100","0","23280.65","0","0","0","0","23280.65","0","1023280","0"
"15/05/2007 21:00:00","0","0","126.7958","90","0","0","31.9","9","21273.08","0","31.9","0","21273.08","21273.08","100","0","21273.08","0","0","0","0","21273.08","0","1021272","0"
"15/05/2007 22:00:00","0","0","138.3674","90","0","0","30.5","9.1","21691.67","0","30.5","0","21691.67","21691.67","100","0","21691.67","0","0","0","0","21691.67","0","1021691","0"
"15/05/2007 23:00:00","0","0","153.2035","90","0","0","29.1","9","21273.08","0","29.1","0","21273.08","21273.08","100","0","21273.08","0","0","0","0","21273.08","0","1021272","0"
"16/05/2007 00:00:00","0","0","171.3443","90","0","0","27.8","9.1","21691.67","0","27.8","0","21691.67","21691.67","100","0","21691.67","0","0","0","0","21691.67","0","1021691","0"
"16/05/2007 01:00:00","0","0","-169.3069","90","0","0","26.4","9.7","24065.51","0","26.4","0","24065.51","24065.51","100","0","24065.51","0","0","0","0","24065.51","0","1024064","0"
"16/05/2007 02:00:00","0","0","-151.5891","90","0","0","24.9","10.2","25924.88","0","24.9","0","25924.88","25924.88","100","0","25924.88","0","0","0","0","25924.88","0","1025924","0"
"16/05/2007 03:00:00","0","0","-137.1675","90","0","0","24.2","10.2","25924.88","0","24.2","0","25924.88","25924.88","100","0","25924.88","0","0","0","0","25924.88","0","1025924","0"
"16/05/2007 04:00:00","0","0","-125.9184","90","0","0","23.4","9.5","23280.65","0","23.4","0","23280.65","23280.65","100","0","23280.65","0","0","0","0","23280.65","0","1023280","0"
"16/05/2007 05:00:00","0","0","-117.0245","90","0","0","22.9","10.4","26631.25","0","22.9","0","26631.25","26631.25","100","0","26631.25","0","0","0","0","26631.25","0","1026630","0"
"16/05/2007 06:00:00","0.014","3.0684","-109.6812","105.3239","0.01327681","60.00804","23.43137","9.7","24065.51","0","23.1","0","24124.62","24124.62","100.0037","0","24125.52","60.00804","59.10792","0","0","24065.51","60.00804","1024064","60.00804"
"16/05/2007 07:00:00","0.197","15.7704","-103.2405","91.33789","0.08371306","374.4993","27.09474","10.2","25924.88","0","25","0","26293.77","26293.77","100.0214","0","26299.38","374.4993","368.8818","0","0","25924.88","374.4993","1025924","374.4993"
"16/05/2007 08:00:00","0.404","28.80379","-97.13896","77.19403","0.2360558","1038.662","32.93095","10.2","25924.88","0","27","0","26947.96","26947.96","100.0578","0","26963.54","1038.662","1023.082","0","0","25924.88","1038.662","1025924","1038.662"
"16/05/2007 09:00:00","0.604","42.01308","-90.72109","62.9979","0.4401062","1896.111","40.21398","12.7","30122.56","0","29.1","0","31990.23","31990.23","100.0889","0","32018.67","1896.111","1867.67","0","0","30122.56","1896.111","1030122","1896.111"
"16/05/2007 10:00:00","0.776","55.23244","-82.80243","48.85742","0.6416628","2707.322","47.28344","13","30200","0","31","0","32866.71","32866.71","100.1236","0","32907.32","2707.322","2666.712","0","0","30200","2707.322","1030199","2707.322"
"16/05/2007 11:00:00","0.892","68.11857","-69.91489","34.96628","0.8022975","3325.85","53.1423","14.1","30200","0","32.7","0","33475.96","33475.96","100.149","0","33525.85","3325.85","3275.962","0","0","30200","3325.85","1030199","3325.85"
"16/05/2007 12:00:00","0.966","78.96131","-35.22351","21.9245","0.9229968","3773.293","57.69131","16","30200","0","34.1","0","33916.7","33916.7","100.1669","0","33973.29","3773.293","3716.694","0","0","30200","3773.293","1030199","3773.293"
"16/05/2007 13:00:00","0.963","78.08267","41.44332","12.80655","0.9657781","3922.273","59.82085","14.1","30200","0","35.1","0","34063.44","34063.44","100.1727","0","34122.27","3922.273","3863.439","0","0","30200","3922.273","1030199","3922.273"
"16/05/2007 14:00:00","0.887","66.78185","71.78416","16.54468","0.9267296","3768.429","59.41474","13.3","30200","0","35.7","0","33911.9","33911.9","100.1667","0","33968.43","3768.429","3711.903","0","0","30200","3768.429","1030199","3768.429"
"16/05/2007 15:00:00","0.752","53.82716","83.78568","28.45101","0.8147382","3341.835","56.60881","14.1","30200","0","35.8","0","33491.71","33491.71","100.1497","0","33541.84","3341.835","3291.708","0","0","30200","3341.835","1030199","3341.835"
"16/05/2007 16:00:00","0.566","40.59838","91.44888","42.06258","0.6321398","2632.844","51.58951","14.1","30200","0","35.5","0","32793.35","32793.35","100.1204","0","32832.84","2632.844","2593.352","0","0","30200","2632.844","1030199","2632.844"
"16/05/2007 17:00:00","0.363","27.40083","97.79212","56.11776","0.4147898","1761.977","45.00955","14.1","30200","0","34.5","0","31935.55","31935.55","100.0828","0","31961.98","1761.977","1735.547","0","0","30200","1761.977","1030199","1761.977"
"16/05/2007 18:00:00","0.163","14.39495","103.9023","70.30276","0.185761","806.0044","37.78309","13.2","30200","0","33.1","0","30993.91","30993.91","100.039","0","31006","806.0044","793.9144","0","0","30200","806.0044","1030199","806.0044"
"16/05/2007 19:00:00","0.006","1.739166","110.4121","84.48409","0.005925364","26.16775","31.64874","11.3","28794.03","0","31.5","0","28819.81","28819.81","100.0014","0","28820.2","26.16775","25.77523","0","0","28794.03","26.16775","1028793","26.16775"
"16/05/2007 20:00:00","0","0","117.8877","90","0","0","30.1","11.1","28427.77","0","30.1","0","28427.77","28427.77","100","0","28427.77","0","0","0","0","28427.77","0","1028427","0"
"16/05/2007 21:00:00","0","0","126.992","90","0","0","28.6","9.3","22495.8","0","28.6","0","22495.8","22495.8","100","0","22495.8","0","0","0","0","22495.8","0","1022495","0"
"16/05/2007 22:00:00","0","0","138.5446","90","0","0","27.2","9.9","24850.36","0","27.2","0","24850.36","24850.36","100","0","24850.36","0","0","0","0","24850.36","0","1024849","0"
"16/05/2007 23:00:00","0","0","153.3354","90","0","0","25.7","10.4","26631.25","0","25.7","0","26631.25","26631.25","100","0","26631.25","0","0","0","0","26631.25","0","1026630","0"
"17/05/2007 00:00:00","0","0","171.3871","90","0","0","24.8","12.4","30044.07","0","24.8","0","30044.07","30044.07","100","0","30044.07","0","0","0","0","30044.07","0","1030043","0"
"17/05/2007 01:00:00","0","0","-169.3653","90","0","0","23.8","10.8","27878.37","0","23.8","0","27878.37","27878.37","100","0","27878.37","0","0","0","0","27878.37","0","1027877","0"
"17/05/2007 02:00:00","0","0","-151.7255","90","0","0","22.8","12.2","29962.86","0","22.8","0","29962.86","29962.86","100","0","29962.86","0","0","0","0","29962.86","0","1029962","0"
"17/05/2007 03:00:00","0","0","-137.3444","90","0","0","22.2","11.6","29256.49","0","22.2","0","29256.49","29256.49","100","0","29256.49","0","0","0","0","29256.49","0","1029256","0"
"17/05/2007 04:00:00","0","0","-126.1119","90","0","0","21.7","9.9","24850.36","0","21.7","0","24850.36","24850.36","100","0","24850.36","0","0","0","0","24850.36","0","1024849","0"
"17/05/2007 05:00:00","0","0","-117.2265","90","0","0","21.3","9.3","22495.8","0","21.3","0","22495.8","22495.8","100","0","22495.8","0","0","0","0","22495.8","0","1022495","0"
"17/05/2007 06:00:00","0.016","3.180713","-109.8921","105.2739","0.01513679","68.69203","21.97741","9.5","23280.65","0","21.6","0","23348.31","23348.31","100.0044","0","23349.35","68.69203","67.66165","0","0","23280.65","68.69203","1023280","68.69203"
"17/05/2007 07:00:00","0.221","15.86844","-103.4667","91.30943","0.06114922","274.8415","25.42834","10.2","25924.88","0","23.9","0","26195.6","26195.6","100.0157","0","26199.72","274.8415","270.7189","0","0","25924.88","274.8415","1025924","274.8415"
"17/05/2007 08:00:00","0.454","28.89202","-97.39216","77.18535","0.2374489","1046.79","32.26317","9.9","24850.36","0","26.3","0","25881.45","25881.45","100.0607","0","25897.15","1046.79","1031.088","0","0","24850.36","1046.79","1024849","1046.79"
"17/05/2007 09:00:00","0.673","42.09684","-91.0221","63.00952","0.4748967","2042.508","40.7974","9.9","24850.36","0","28.8","0","26862.23","26862.23","100.1141","0","26892.87","2042.508","2011.871","0","0","24850.36","2042.508","1024849","2042.508"
"17/05/2007 10:00:00","0.85","55.32036","-83.19199","48.89292","0.6953996","2921.954","48.66395","11.6","29256.49","0","31","0","32134.62","32134.62","100.1364","0","32178.45","2921.954","2878.125","0","0","29256.49","2921.954","1029256","2921.954"
"17/05/2007 11:00:00","0.974","68.23092","-70.48132","35.03524","0.8719006","3591.25","55.24796","12","29727.41","0","33","0","33264.79","33264.79","100.1619","0","33318.66","3591.25","3537.381","0","0","29727.41","3591.25","1029726","3591.25"
"17/05/2007 12:00:00","1.033","79.16066","-35.9152","22.05254","0.9851375","4002.216","59.71456","10.8","27878.37","0","34.5","0","31820.55","31820.55","100.1887","0","31880.58","4002.216","3942.183","0","0","27878.37","4002.216","1027877","4002.216"
