999;Adrar;;1;27.970;0.180;307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date (MM/DD/YYYY);Time (HH:MM);ETR (W/m^2);ETRN (W/m^2);GHI (W/m^2);GHI source;GHI uncert (%);DNI (W/m^2);DNI source;DNI uncert (%);DHI (W/m^2);DHI source;DHI uncert (%);GH illum (lx);GH illum source;Global illum uncert (%);DN illum (lx);DN illum source;DN illum uncert (%);DH illum (lx);DH illum source;DH illum uncert (%);Zenith lum (cd/m^2);Zenith lum source;Zenith lum uncert (%);TotCld (tenths);TotCld source;TotCld uncert (code);OpqCld (tenths);OpqCld source;OpqCld uncert (code);Dry-bulb (C);Dry-bulb source;Dry-bulb uncert (code);Dew-point (C);Dew-point source;Dew-point uncert (code);RHum (%);RHum source;RHum uncert (code);Pressure (mbar);Pressure source;Pressure uncert (code);Wdir (degrees);Wdir source;Wdir uncert (code);Wspd (m/s);Wspd source;Wspd uncert (code);Hvis (m);Hvis source;Hvis uncert (code);CeilHgt (m);CeilHgt source;CeilHgt uncert (code);Pwat (cm);Pwat source;Pwat uncert (code);AOD (unitless);AOD source;AOD uncert (code);Alb (unitless);Alb source;Alb uncert (code);Lprecip depth (mm);Lprecip quantity (hr);Lprecip source;Lprecip uncert (code)
01/26/2005;02:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;10.6;E;8;2.8;E;8;58;E;8;978;E;8;101;E;8;1.4;E;8;-9990;0;0;-9990;0;0;1.128;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;03:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;9.8;E;8;3.1;E;8;63;E;8;978;E;8;142;E;8;2.5;E;8;-9990;0;0;-9990;0;0;1.149;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;04:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;9.5;E;8;2.3;E;8;61;E;8;978;E;8;88;E;8;2.6;E;8;-9990;0;0;-9990;0;0;1.092;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;05:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;9.1;E;8;2.3;E;8;62;E;8;978;E;8;72;E;8;1.5;E;8;-9990;0;0;-9990;0;0;1.088;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;06:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;8.9;E;8;2.7;E;8;65;E;8;978;E;8;83;E;8;1.3;E;8;-9990;0;0;-9990;0;0;1.123;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;07:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;8.6;E;8;2.3;E;8;64;E;8;978;E;8;111;E;8;1.6;E;8;-9990;0;0;-9990;0;0;1.091;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;08:00;2;78;0;3;10;0;3;20;0;3;10;12;3;10;3;3;20;12;3;10;-9990;0;0;1;E;8;1;E;8;8.6;E;8;1.5;E;8;61;E;8;978;E;8;66;E;8;1.7;E;8;-9990;0;0;-9990;0;0;1.031;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;09:00;182;1408;97;3;10;421;3;20;42;3;10;9850;3;10;27420;3;20;6306;3;10;-9990;0;0;0;E;8;0;E;8;10.1;E;8;1.4;E;8;55;E;8;978;E;8;64;E;8;1.8;E;8;-9990;0;0;-9990;0;0;1.024;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;10:00;455;1408;295;3;10;750;3;20;52;3;10;31246;3;10;71149;3;20;8241;3;10;-9990;0;0;0;E;8;0;E;8;12.7;E;8;-0.1;E;8;41;E;8;978;E;8;51;E;8;2.3;E;8;-9990;0;0;-9990;0;0;0.919;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;11:00;683;1408;486;3;10;884;3;20;57;3;10;52020;3;10;89480;3;20;8617;3;10;-9990;0;0;0;E;8;0;E;8;15.5;E;8;-0.3;E;8;34;E;8;978;E;8;99;E;8;2.9;E;8;-9990;0;0;-9990;0;0;0.906;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;12:00;850;1408;632;3;10;935;3;20;68;3;10;67388;3;10;95181;3;20;9958;3;10;-9990;0;0;0;E;8;0;E;8;18.1;E;8;-0.8;E;8;28;E;8;978;E;8;64;E;8;3.0;E;8;-9990;0;0;-9990;0;0;0.879;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;13:00;944;1408;714;3;10;950;3;20;77;3;10;75833;3;10;96506;3;20;11153;3;10;-9990;0;0;0;E;8;0;E;8;20.3;E;8;-1.6;E;8;23;E;8;978;E;8;58;E;8;4.4;E;8;-9990;0;0;-9990;0;0;0.827;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;14:00;959;1408;730;3;10;958;3;20;78;3;10;77505;3;10;97381;3;20;11184;3;10;-9990;0;0;0;E;8;0;E;8;21.9;E;8;-1.8;E;8;20;E;8;978;E;8;33;E;8;3.9;E;8;-9990;0;0;-9990;0;0;0.817;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;15:00;894;1408;673;3;10;948;3;20;71;3;10;71637;3;10;96428;3;20;10394;3;10;-9990;0;0;0;E;8;0;E;8;22.9;E;8;-1.3;E;8;20;E;8;978;E;8;58;E;8;4.9;E;8;-9990;0;0;-9990;0;0;0.848;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;16:00;754;1408;553;3;10;924;3;20;58;3;10;59092;3;10;93851;3;20;8830;3;10;-9990;0;0;0;E;8;0;E;8;23.2;E;8;-1.9;E;8;19;E;8;978;E;8;18;E;8;4.6;E;8;-9990;0;0;-9990;0;0;0.814;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;17:00;548;1408;375;3;10;832;3;20;51;3;10;40058;3;10;82517;3;20;7946;3;10;-9990;0;0;0;E;8;0;E;8;22.7;E;8;-0.6;E;8;21;E;8;978;E;8;42;E;8;4.4;E;8;-9990;0;0;-9990;0;0;0.890;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;18:00;290;1408;169;3;10;375;3;20;92;3;10;16512;3;10;23850;3;20;11602;3;10;-9990;0;0;5;E;8;4;E;8;21.3;E;8;1.7;E;8;27;E;8;978;E;8;45;E;8;5.4;E;8;-9990;0;0;-9990;0;0;1.044;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;19:00;36;342;4;3;10;0;3;20;4;3;10;539;3;10;3;3;20;539;3;10;-9990;0;0;5;E;8;4;E;8;19.4;E;8;0.7;E;8;28;E;8;978;E;8;12;E;8;5.6;E;8;-9990;0;0;-9990;0;0;0.974;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;20:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;5;E;8;4;E;8;18.3;E;8;2.9;E;8;36;E;8;978;E;8;44;E;8;4.6;E;8;-9990;0;0;-9990;0;0;1.135;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;21:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;17.2;E;8;3.7;E;8;41;E;8;978;E;8;20;E;8;4.2;E;8;-9990;0;0;-9990;0;0;1.204;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;22:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;16.1;E;8;3.1;E;8;41;E;8;978;E;8;24;E;8;3.6;E;8;-9990;0;0;-9990;0;0;1.149;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;23:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;15.0;E;8;2.7;E;8;43;E;8;978;E;8;42;E;8;3.0;E;8;-9990;0;0;-9990;0;0;1.121;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/26/2005;24:00:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;13.9;E;8;2.8;E;8;47;E;8;978;E;8;102;E;8;3.5;E;8;-9990;0;0;-9990;0;0;1.128;E;8;0.169;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;01:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;12.9;E;8;3.0;E;8;51;E;8;978;E;8;46;E;8;3.5;E;8;-9990;0;0;-9990;0;0;1.145;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;02:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;11.8;E;8;3.3;E;8;56;E;8;978;E;8;45;E;8;4.2;E;8;-9990;0;0;-9990;0;0;1.167;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;03:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;10.7;E;8;3.1;E;8;59;E;8;978;E;8;17;E;8;4.9;E;8;-9990;0;0;-9990;0;0;1.152;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;04:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;10.1;E;8;3.9;E;8;65;E;8;978;E;8;11;E;8;6.0;E;8;-9990;0;0;-9990;0;0;1.218;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;05:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;9.6;E;8;5.0;E;8;73;E;8;978;E;8;50;E;8;5.6;E;8;-9990;0;0;-9990;0;0;1.314;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;06:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;9.2;E;8;5.2;E;8;76;E;8;978;E;8;21;E;8;6.2;E;8;-9990;0;0;-9990;0;0;1.336;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;07:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;8.8;E;8;4.5;E;8;74;E;8;978;E;8;347;E;8;6.6;E;8;-9990;0;0;-9990;0;0;1.268;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;08:00;2;82;0;3;10;0;3;20;0;3;10;15;3;10;4;3;20;15;3;10;-9990;0;0;1;E;8;1;E;8;8.7;E;8;4.4;E;8;74;E;8;978;E;8;350;E;8;6.9;E;8;-9990;0;0;-9990;0;0;1.263;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;09:00;184;1408;94;3;10;438;3;20;37;3;10;9766;3;10;30723;3;20;5748;3;10;-9990;0;0;0;E;8;0;E;8;10.1;E;8;5.4;E;8;73;E;8;978;E;8;345;E;8;7.1;E;8;-9990;0;0;-9990;0;0;1.357;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;10:00;458;1408;289;3;10;715;3;20;56;3;10;30536;3;10;66642;3;20;8858;3;10;-9990;0;0;0;E;8;0;E;8;12.5;E;8;5.0;E;8;60;E;8;978;E;8;353;E;8;8.1;E;8;-9990;0;0;-9990;0;0;1.313;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;11:00;686;1408;484;3;10;870;3;20;60;3;10;52028;3;10;88134;3;20;9072;3;10;-9990;0;0;0;E;8;0;E;8;15.1;E;8;4.0;E;8;47;E;8;978;E;8;346;E;8;8.3;E;8;-9990;0;0;-9990;0;0;1.225;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;12:00;853;1408;631;3;10;924;3;20;71;3;10;67514;3;10;94284;3;20;10370;3;10;-9990;0;0;0;E;8;0;E;8;17.5;E;8;3.3;E;8;39;E;8;978;E;8;333;E;8;8.5;E;8;-9990;0;0;-9990;0;0;1.171;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;13:00;948;1408;716;3;10;947;3;20;79;3;10;76420;3;10;96680;3;20;11331;3;10;-9990;0;0;0;E;8;0;E;8;19.5;E;8;2.6;E;8;32;E;8;978;E;8;359;E;8;9.8;E;8;-9990;0;0;-9990;0;0;1.115;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;14:00;964;1408;735;3;10;960;3;20;78;3;10;78285;3;10;98028;3;20;11204;3;10;-9990;0;0;0;E;8;0;E;8;21.1;E;8;1.6;E;8;27;E;8;978;E;8;337;E;8;10.9;E;8;-9990;0;0;-9990;0;0;1.036;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;15:00;899;1408;676;3;10;947;3;20;72;3;10;72173;3;10;96567;3;20;10512;3;10;-9990;0;0;0;E;8;0;E;8;22.0;E;8;1.2;E;8;25;E;8;978;E;8;345;E;8;11.3;E;8;-9990;0;0;-9990;0;0;1.012;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;16:00;759;1408;549;3;10;903;3;20;63;3;10;58736;3;10;91489;3;20;9422;3;10;-9990;0;0;0;E;8;0;E;8;22.2;E;8;0.6;E;8;24;E;8;978;E;8;359;E;8;10.6;E;8;-9990;0;0;-9990;0;0;0.967;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;17:00;553;1408;373;3;10;808;3;20;56;3;10;39425;3;10;78066;3;20;8779;3;10;-9990;0;0;0;E;8;0;E;8;21.7;E;8;0.1;E;8;24;E;8;978;E;8;349;E;8;9.8;E;8;-9990;0;0;-9990;0;0;0.936;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;18:00;294;1408;170;3;10;372;3;20;92;3;10;16557;3;10;23897;3;20;11559;3;10;-9990;0;0;4;E;8;3;E;8;20.4;E;8;-0.2;E;8;25;E;8;978;E;8;14;E;8;11.5;E;8;-9990;0;0;-9990;0;0;0.913;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;19:00;38;352;5;3;10;0;3;20;5;3;10;657;3;10;2;3;20;657;3;10;-9990;0;0;4;E;8;3;E;8;18.5;E;8;-0.4;E;8;28;E;8;978;E;8;348;E;8;12.0;E;8;-9990;0;0;-9990;0;0;0.905;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;20:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;17.3;E;8;1.4;E;8;34;E;8;978;E;8;348;E;8;9.8;E;8;-9990;0;0;-9990;0;0;1.020;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;21:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;16.0;E;8;1.4;E;8;37;E;8;978;E;8;359;E;8;8.5;E;8;-9990;0;0;-9990;0;0;1.025;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;22:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;14.7;E;8;0.7;E;8;38;E;8;978;E;8;10;E;8;8.1;E;8;-9990;0;0;-9990;0;0;0.973;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;23:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;13.5;E;8;0.3;E;8;40;E;8;978;E;8;12;E;8;8.8;E;8;-9990;0;0;-9990;0;0;0.945;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/27/2005;24:00:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;12.2;E;8;-0.1;E;8;43;E;8;978;E;8;343;E;8;8.3;E;8;-9990;0;0;-9990;0;0;0.924;E;8;0.195;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;01:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;11.2;E;8;0.1;E;8;46;E;8;978;E;8;338;E;8;8.8;E;8;-9990;0;0;-9990;0;0;0.933;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;02:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;10.1;E;8;0.3;E;8;50;E;8;978;E;8;14;E;8;7.8;E;8;-9990;0;0;-9990;0;0;0.945;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;03:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;9.0;E;8;-0.6;E;8;51;E;8;978;E;8;29;E;8;9.2;E;8;-9990;0;0;-9990;0;0;0.888;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;04:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;8.4;E;8;0.8;E;8;58;E;8;978;E;8;22;E;8;8.8;E;8;-9990;0;0;-9990;0;0;0.978;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;05:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;7.8;E;8;1.3;E;8;63;E;8;978;E;8;12;E;8;8.5;E;8;-9990;0;0;-9990;0;0;1.015;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;06:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;7.4;E;8;1.0;E;8;63;E;8;978;E;8;351;E;8;10.2;E;8;-9990;0;0;-9990;0;0;0.992;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;07:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;7.0;E;8;0.8;E;8;64;E;8;978;E;8;351;E;8;9.2;E;8;-9990;0;0;-9990;0;0;0.979;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;08:00;2;87;0;3;10;0;3;20;0;3;10;16;3;10;4;3;20;16;3;10;-9990;0;0;0;E;8;0;E;8;6.9;E;8;0.6;E;8;64;E;8;978;E;8;343;E;8;9.2;E;8;-9990;0;0;-9990;0;0;0.967;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;09:00;186;1408;97;3;10;453;3;20;37;3;10;9994;3;10;32515;3;20;5688;3;10;-9990;0;0;0;E;8;0;E;8;8.3;E;8;0.3;E;8;57;E;8;978;E;8;326;E;8;9.8;E;8;-9990;0;0;-9990;0;0;0.949;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;10:00;461;1408;299;3;10;756;3;20;51;3;10;31730;3;10;72166;3;20;8109;3;10;-9990;0;0;0;E;8;0;E;8;10.8;E;8;-0.3;E;8;46;E;8;978;E;8;9;E;8;10.2;E;8;-9990;0;0;-9990;0;0;0.908;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;11:00;690;1408;493;3;10;891;3;20;56;3;10;52796;3;10;90342;3;20;8546;3;10;-9990;0;0;0;E;8;0;E;8;13.5;E;8;-0.3;E;8;39;E;8;978;E;8;5;E;8;8.5;E;8;-9990;0;0;-9990;0;0;0.912;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;12:00;857;1408;643;3;10;948;3;20;66;3;10;68600;3;10;96688;3;20;9731;3;10;-9990;0;0;0;E;8;0;E;8;15.9;E;8;-1.8;E;8;30;E;8;978;E;8;25;E;8;8.1;E;8;-9990;0;0;-9990;0;0;0.821;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;13:00;952;1408;727;3;10;964;3;20;75;3;10;77223;3;10;98097;3;20;10878;3;10;-9990;0;0;0;E;8;0;E;8;18.0;E;8;-2.6;E;8;24;E;8;978;E;8;44;E;8;8.8;E;8;-9990;0;0;-9990;0;0;0.772;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;14:00;968;1408;743;3;10;970;3;20;76;3;10;78903;3;10;98765;3;20;10989;3;10;-9990;0;0;0;E;8;0;E;8;19.5;E;8;-2.2;E;8;23;E;8;978;E;8;50;E;8;8.0;E;8;-9990;0;0;-9990;0;0;0.794;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;15:00;904;1408;684;3;10;956;3;20;70;3;10;72826;3;10;97353;3;20;10326;3;10;-9990;0;0;0;E;8;0;E;8;20.4;E;8;-1.8;E;8;22;E;8;978;E;8;38;E;8;8.8;E;8;-9990;0;0;-9990;0;0;0.815;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;16:00;764;1408;560;3;10;922;3;20;60;3;10;59756;3;10;93546;3;20;9005;3;10;-9990;0;0;0;E;8;0;E;8;20.7;E;8;-2.2;E;8;21;E;8;978;E;8;58;E;8;8.5;E;8;-9990;0;0;-9990;0;0;0.795;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;17:00;557;1408;382;3;10;833;3;20;52;3;10;40693;3;10;82444;3;20;8044;3;10;-9990;0;0;0;E;8;0;E;8;20.1;E;8;-2.5;E;8;21;E;8;978;E;8;19;E;8;7.8;E;8;-9990;0;0;-9990;0;0;0.777;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;18:00;299;1408;176;3;10;387;3;20;94;3;10;17116;3;10;25444;3;20;11711;3;10;-9990;0;0;5;E;8;4;E;8;18.7;E;8;-0.8;E;8;27;E;8;978;E;8;63;E;8;7.1;E;8;-9990;0;0;-9990;0;0;0.878;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;19:00;40;362;6;3;10;0;3;20;6;3;10;687;3;10;1;3;20;687;3;10;-9990;0;0;5;E;8;4;E;8;16.8;E;8;-0.8;E;8;30;E;8;978;E;8;95;E;8;7.1;E;8;-9990;0;0;-9990;0;0;0.874;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;20:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;15.8;E;8;0.0;E;8;34;E;8;978;E;8;93;E;8;7.8;E;8;-9990;0;0;-9990;0;0;0.928;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;21:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;14.8;E;8;-0.8;E;8;34;E;8;978;E;8;4;E;8;6.9;E;8;-9990;0;0;-9990;0;0;0.879;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;22:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;13.7;E;8;-1.3;E;8;35;E;8;978;E;8;24;E;8;5.4;E;8;-9990;0;0;-9990;0;0;0.845;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;23:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;4;E;8;3;E;8;12.7;E;8;-0.5;E;8;40;E;8;978;E;8;82;E;8;5.8;E;8;-9990;0;0;-9990;0;0;0.896;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/28/2005;24:00:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;11.6;E;8;0.2;E;8;45;E;8;978;E;8;42;E;8;5.1;E;8;-9990;0;0;-9990;0;0;0.940;E;8;0.181;E;8;0.20;E;8;0;-9990;0;0
01/29/2005;01:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;10.9;E;8;1.0;E;8;51;E;8;978;E;8;76;E;8;5.4;E;8;-9990;0;0;-9990;0;0;0.998;E;8;0.192;E;8;0.20;E;8;0;-9990;0;0
01/29/2005;02:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;10.1;E;8;-0.1;E;8;49;E;8;978;E;8;96;E;8;6.0;E;8;-9990;0;0;-9990;0;0;0.921;E;8;0.192;E;8;0.20;E;8;0;-9990;0;0
01/29/2005;03:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;3;E;8;2;E;8;9.3;E;8;-1.4;E;8;47;E;8;978;E;8;43;E;8;6.6;E;8;-9990;0;0;-9990;0;0;0.842;E;8;0.192;E;8;0.20;E;8;0;-9990;0;0
01/29/2005;04:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;8.9;E;8;-1.9;E;8;47;E;8;978;E;8;41;E;8;7.1;E;8;-9990;0;0;-9990;0;0;0.814;E;8;0.192;E;8;0.20;E;8;0;-9990;0;0
01/29/2005;05:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;8.5;E;8;-1.8;E;8;48;E;8;978;E;8;32;E;8;5.8;E;8;-9990;0;0;-9990;0;0;0.818;E;8;0.192;E;8;0.20;E;8;0;-9990;0;0
01/29/2005;06:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;8.2;E;8;-2.4;E;8;47;E;8;978;E;8;36;E;8;5.1;E;8;-9990;0;0;-9990;0;0;0.786;E;8;0.192;E;8;0.20;E;8;0;-9990;0;0
01/29/2005;07:00;0;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;0;3;0;-9990;0;0;1;E;8;1;E;8;7.9;E;8;-1.7;E;8;50;E;8;978;E;8;87;E;8;4.9;E;8;-9990;0;0;-9990;0;0;0.822;E;8;0.192;E;8;0.20;E;8;0;-9990;0;0
01/29/2005;08:00;3;92;0;3;10;0;3;20;0;3;10;19;3;10;4;3;20;19;3;10;-9990;0;0;0;E;8;0;E;8;7.9;E;8;-1.9;E;8;50;E;8;978;E;8;97;E;8;5.8;E;8;-9990;0;0;-9990;0;0;0.812;E;8;0.192;E;8;0.20;E;8;0;-9990;0;0
01/29/2005;09:00;189;1407;97;3;10;442;3;20;38;3;10;9941;3;10;31381;3;20;5731;3;10;-9990;0;0;0;E;8;0;E;8;9.4;E;8;-2.8;E;8;42;E;8;978;E;8;55;E;8;6.4;E;8;-9990;0;0;-9990;0;0;0.764;E;8;0.192;E;8;0.20;E;8;0;-9990;0;0
